revenue_division_id,revenue_division_ref,revenue_division_name,district_name,dist_ref,state_code,divisional_headquarters,mandal_count,mandal_count_source_detail,lgd_code,latitude,longitude,data_source,source_url,collection_date,last_verified_date,confidence_score,verification_status,reviewer,version,license,attribution,created_by,created_at,updated_at,is_active
299e9739-2817-4770-a83a-53a7bbcb0bff,TG-MCG-RD-2,Malkajgiri,Medchal,MCG,TG,Malkajgiri,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
54b8d99d-c26e-41f0-94c2-8c0d0eced438,TG-MLG-RD-1,Mulugu,Mulugu,MLG,TG,Mulugu,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
b0fc9843-64f5-4dbb-bbe1-daa264aa96f7,TG-MDK-RD-1,Medak,Medak,MDK,TG,Medak,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
e1eb7328-4309-409d-92c7-813db7ff0f22,TG-MDK-RD-2,Narsapur,Medak,MDK,TG,Narsapur,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
a531eac6-af92-4dcb-8cd3-87df4a493323,TG-MDK-RD-3,Toopran,Medak,MDK,TG,Toopran,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
09ac3cd2-e512-4350-b3b9-aee4e0a8d2ac,TG-MCL-RD-1,Mancherial,Mancherial,MCL,TG,Mancherial,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
599e5857-9860-4374-a239-b4524a1e17ec,TG-MCL-RD-2,Bellampally,Mancherial,MCL,TG,Bellampally,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
2ba1ae79-713c-4ff0-8331-47bae518301e,TG-NRP-RD-1,Narayanpet,Narayanapet,NRP,TG,Narayanpet,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
b5e8b69a-dbde-4135-b0ef-7ba60a351ecc,TG-NLG-RD-1,Nalgonda,Nalgonda,NLG,TG,Nalgonda,9,Directly verified via dedicated Wikipedia revenue-division page (this session),PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,90,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
fbbc278f-3f2b-4e80-b484-6dbaa97aa7df,TG-NLG-RD-2,Miryalaguda,Nalgonda,NLG,TG,Miryalaguda,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
7a864c0e-256d-4c0a-8de8-18c58590006a,TG-NLG-RD-3,Devarakonda,Nalgonda,NLG,TG,Devarakonda,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
9974efbe-a96a-47c9-b271-901c42b3a569,TG-NLG-RD-4,Chandur,Nalgonda,NLG,TG,Chandur,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
195ba02b-374c-4381-b2e3-61685b53fa24,TG-NGK-RD-1,Nagarkurnool,Nagarkurnool,NGK,TG,Nagarkurnool,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
4591fc89-b994-4ee6-88c6-72a52e10ebf1,TG-NGK-RD-2,Achampet,Nagarkurnool,NGK,TG,Achampet,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
6f9c745d-7cc8-48cb-bbfc-bdcc86fbc8eb,TG-NGK-RD-3,Kalwakurthy,Nagarkurnool,NGK,TG,Kalwakurthy,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
1e46d783-fa7f-434e-b479-010297e3ea35,TG-NGK-RD-4,Kollapur,Nagarkurnool,NGK,TG,Kollapur,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
06e862ad-11c2-4156-a21c-0e201936eb45,TG-NZB-RD-1,Bodhan,Nizamabad,NZB,TG,Bodhan,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
c076e5b8-d040-4737-a5f8-d68da162b0d6,TG-NZB-RD-2,Nizamabad,Nizamabad,NZB,TG,Nizamabad,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
20817e10-b66d-48a0-b47a-cbb87720cc04,TG-NZB-RD-3,Armoor,Nizamabad,NZB,TG,Armoor,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
617fe1de-c101-4878-bd56-a4c1957470cf,TG-NRM-RD-1,Nirmal,Nirmal,NRM,TG,Nirmal,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
fbf00183-b904-49b2-b69a-d8bdb686ba2a,TG-NRM-RD-2,Bhainsa,Nirmal,NRM,TG,Bhainsa,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
8592ac61-8eb0-4812-90df-4b395891436c,TG-PDP-RD-1,Peddapally,Peddapalli,PDP,TG,Peddapally,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
0d8dd27e-3189-43a1-9ffb-431c8c8505dc,TG-PDP-RD-2,Manthani,Peddapalli,PDP,TG,Manthani,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
7e33b8dd-973f-4064-8869-af626a8e6582,TG-RSL-RD-1,Sircilla,Rajanna Sircilla,RSL,TG,Sircilla,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
254c38e5-fa9e-4056-920c-b5763c9e2dd0,TG-RSL-RD-2,Vemulawada,Rajanna Sircilla,RSL,TG,Vemulawada,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
dd679b7c-7d44-443b-8827-a6dd573ec0bb,TG-RRD-RD-1,Chevella,Ranga Reddy,RRD,TG,Chevella,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
49fcabc2-2d50-4408-be94-2917f8c9b3e4,TG-RRD-RD-2,Ibrahimpatnam,Ranga Reddy,RRD,TG,Ibrahimpatnam,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
9734a8ec-334e-47ce-93c1-146825140f09,TG-RRD-RD-3,Rajendranagar,Ranga Reddy,RRD,TG,Rajendranagar,PENDING_VERIFICATION,Not yet independently verified — table-level district mandal_count exists in the District dataset but is not sub-divided by revenue division,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,"Wikipedia 'List of revenue divisions in Telangana', compiling: Telangana State Portal (State Profile), Chief Commissioner of Land Administration (ccla.telangana.gov.in), and individual District Revenue Department notifications",https://en.wikipedia.org/wiki/List_of_revenue_divisions_in_Telangana,2026-07-19,2026-07-19,82,VST-NEEDS_REVIEW,ValueWeave Data Factory (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,CC BY-SA 4.0 (Wikipedia compilation); underlying Government of Telangana source license not independently reconfirmed this pass,"Government of Telangana, Chief Commissioner of Land Administration; compiled via Wikipedia contributors",vw_data_factory,2026-07-19T06:44:32.573319Z,2026-07-19T06:44:32.573319Z,TRUE
