dist_id,dist_ref,district_name,st_id,govt_district_code,lgd_district_code,district_headquarters,area_sq_km,population,population_source_detail,mandal_count,revenue_divisions,density_per_sq_km,urban_pct,literacy_rate_pct,sex_ratio,latitude,longitude,district_gdp_inr_cr,primary_industry_sector_id,district_readiness_score,data_source,source_url,collection_date,last_verified_date,confidence_score,verification_status,reviewer,version,created_by,created_at,updated_at,is_active
2f88f1aa-4e27-42e9-b163-09372b546552,TG-VKB,Vikarabad,ea529eee-b05d-46b5-b556-c0b70c8e2186,PENDING_VERIFICATION,PENDING_VERIFICATION,Vikarabad,3386,927140,Census of India 2011 (via Telangana State Portal / Wikipedia compilation),18,PENDING_VERIFICATION,274,13.48,57.91,1001,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","Telangana State Portal (telangana.gov.in/about/districts) for district list/HQ; Census of India 2011 for population/literacy/urban%/sex ratio (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Telangana,2026-07-18,2026-07-18,88,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
ad8a2cd7-e5a2-478a-88cc-c53c24d06f7e,TG-NRP,Narayanpet,ea529eee-b05d-46b5-b556-c0b70c8e2186,PENDING_VERIFICATION,PENDING_VERIFICATION,Narayanpet,2336,566874,Census of India 2011 (via Telangana State Portal / Wikipedia compilation),11,PENDING_VERIFICATION,240,7.36,49.93,1009,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","Telangana State Portal (telangana.gov.in/about/districts) for district list/HQ; Census of India 2011 for population/literacy/urban%/sex ratio (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Telangana,2026-07-18,2026-07-18,88,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
a762e29d-b3f4-4049-8eab-482792b30100,TG-MBN,Mahabubnagar,ea529eee-b05d-46b5-b556-c0b70c8e2186,PENDING_VERIFICATION,PENDING_VERIFICATION,Mahabubnagar,2738,919903,Census of India 2011 (via Telangana State Portal / Wikipedia compilation),26,PENDING_VERIFICATION,340,20.73,60.97,995,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","Telangana State Portal (telangana.gov.in/about/districts) for district list/HQ; Census of India 2011 for population/literacy/urban%/sex ratio (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Telangana,2026-07-18,2026-07-18,88,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
37adc172-0f7b-4669-a8dc-303cff89b502,TG-NGK,Nagarkurnool,ea529eee-b05d-46b5-b556-c0b70c8e2186,PENDING_VERIFICATION,PENDING_VERIFICATION,Nagarkurnool,6545,893308,Census of India 2011 (via Telangana State Portal / Wikipedia compilation),22,PENDING_VERIFICATION,142,10.19,54.38,968,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","Telangana State Portal (telangana.gov.in/about/districts) for district list/HQ; Census of India 2011 for population/literacy/urban%/sex ratio (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Telangana,2026-07-18,2026-07-18,88,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
88ed3461-7af3-47c0-8dba-1fd58bcdb4f4,TG-WNP,Wanaparthy,ea529eee-b05d-46b5-b556-c0b70c8e2186,PENDING_VERIFICATION,PENDING_VERIFICATION,Wanaparthy,2152,577758,Census of India 2011 (via Telangana State Portal / Wikipedia compilation),14,PENDING_VERIFICATION,268,15.97,55.67,960,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","Telangana State Portal (telangana.gov.in/about/districts) for district list/HQ; Census of India 2011 for population/literacy/urban%/sex ratio (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Telangana,2026-07-18,2026-07-18,88,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
9cce7f5b-ce3f-4bb0-87c4-32567b1198a4,TG-JGD,Jogulamba Gadwal,ea529eee-b05d-46b5-b556-c0b70c8e2186,PENDING_VERIFICATION,PENDING_VERIFICATION,Gadwal,2928,609990,Census of India 2011 (via Telangana State Portal / Wikipedia compilation),12,PENDING_VERIFICATION,208,10.36,49.87,972,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","Telangana State Portal (telangana.gov.in/about/districts) for district list/HQ; Census of India 2011 for population/literacy/urban%/sex ratio (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Telangana,2026-07-18,2026-07-18,88,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
709ae67e-2e80-4ff2-9457-def43c3a75df,AP-SRI,Srikakulam,4be0a0a0-5a89-418a-b699-356a073c7418,SRI,PENDING_VERIFICATION,Srikakulam,4591,2191471,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",30,3,477.34,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
f49867e4-4272-4e38-9918-7da19fc95b32,AP-PAR,Parvathipuram Manyam,4be0a0a0-5a89-418a-b699-356a073c7418,PAR,PENDING_VERIFICATION,Parvathipuram,3659,925340,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",15,2,252.89,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
473e5bdb-d08a-4873-9942-d3fe0fb907f6,AP-VIZ,Vizianagaram,4be0a0a0-5a89-418a-b699-356a073c7418,VIZ,PENDING_VERIFICATION,Vizianagaram,4122,1930811,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",27,3,468.42,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
88e201e0-7157-42e7-8c49-78dd22d1e70c,AP-VIS,Visakhapatnam,4be0a0a0-5a89-418a-b699-356a073c7418,VIS,PENDING_VERIFICATION,Visakhapatnam,1048,1959544,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",11,2,1869.79,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
e2766aff-1f71-4401-93ba-4ba8bc3d8ab6,AP-ALL,Alluri Sitharama Raju,4be0a0a0-5a89-418a-b699-356a073c7418,ALL,PENDING_VERIFICATION,Paderu,12251,604031,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",22,1,77.87,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
43940937-d49d-46bc-bf31-336bdb8d0072,AP-ANK,Anakapalli,4be0a0a0-5a89-418a-b699-356a073c7418,ANK,PENDING_VERIFICATION,Anakapalli,4292,1726998,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",25,3,402.38,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
10ba356d-0289-482f-bc5d-55ee7adfa9c8,AP-POL,Polavaram,4be0a0a0-5a89-418a-b699-356a073c7418,POL,PENDING_VERIFICATION,Rampachodavaram,PENDING_VERIFICATION,349929,Population estimate for newly formed district (eff. 31-Dec-2025); area/density not yet published by source at time of collection,12,2,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,55,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
160b4158-b8e3-4f38-ba85-0f9de408b39d,AP-KAK,Kakinada,4be0a0a0-5a89-418a-b699-356a073c7418,KAK,PENDING_VERIFICATION,Kakinada,3019,2092374,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",21,2,693.07,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
3f5f2e8a-a13d-4889-a0d0-8f558d20c245,AP-EAS,East Godavari,4be0a0a0-5a89-418a-b699-356a073c7418,EAS,PENDING_VERIFICATION,Rajamahendravaram,2561,1832332,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",19,2,715.48,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
a4804fbb-e644-4101-ae56-95195a25c3d9,AP-KON,Dr. B. R. Ambedkar Konaseema,4be0a0a0-5a89-418a-b699-356a073c7418,KON,PENDING_VERIFICATION,Amalapuram,2083,1719093,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",22,3,825.3,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
652ea484-ad9d-4056-8cbf-283b982cfd01,AP-ELU,Eluru,4be0a0a0-5a89-418a-b699-356a073c7418,ELU,PENDING_VERIFICATION,Eluru,6579,2006737,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",27,3,305.02,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
29b87be3-4ff3-4325-87aa-d47a52501239,AP-WES,West Godavari,4be0a0a0-5a89-418a-b699-356a073c7418,WES,PENDING_VERIFICATION,Bhimavaram,2278,1844898,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",20,3,809.88,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
1cb600af-8640-465f-a1ab-cfcdbd38c7db,AP-NTR,NTR,4be0a0a0-5a89-418a-b699-356a073c7418,NTR,PENDING_VERIFICATION,Vijayawada,3316,2218591,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",20,3,669.06,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
71aa6838-7eb7-4a91-b09f-ccf59cffa4fb,AP-KRI,Krishna,4be0a0a0-5a89-418a-b699-356a073c7418,KRI,PENDING_VERIFICATION,Machilipatnam,3775,1735079,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",26,3,459.62,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
a78da0a5-99d5-4729-a7f5-f6972fb28978,AP-PAL,Palnadu,4be0a0a0-5a89-418a-b699-356a073c7418,PAL,PENDING_VERIFICATION,Narasaraopeta,7298,2041723,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",28,3,279.76,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
d5299947-775b-49ed-9ddf-68116cd4ea31,AP-GUN,Guntur,4be0a0a0-5a89-418a-b699-356a073c7418,GUN,PENDING_VERIFICATION,Guntur,2443,2091075,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",18,2,855.95,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
56dfdd26-8e65-456f-a2a9-f32b079748fa,AP-BAP,Bapatla,4be0a0a0-5a89-418a-b699-356a073c7418,BAP,PENDING_VERIFICATION,Bapatla,3829,1586918,"AP Directorate of Economics & Statistics, Socio-Economic Survey 2022-23, apportioned to post-reorg boundaries (via Wikipedia compilation); NOT YET updated for Dec-2025 Polavaram/Markapuram split per source's own editorial caveat",25,3,414.45,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_VERIFICATION,PENDING_GEOCODING,PENDING_GEOCODING,PENDING_VERIFICATION,PENDING_VERIFICATION,"NOT_APPLICABLE_AT_COLLECTION_STAGE (AI-derived field — Profile P5, computed post-ingestion)","AP Districts (Formation) Act notifications (2022 and Dec-2025 amendments) for district list/codes/HQ; AP Directorate of Economics & Statistics Socio-Economic Survey 2022-23 for population/area (both via Wikipedia's compiled, footnoted table)",https://en.wikipedia.org/wiki/List_of_districts_of_Andhra_Pradesh,2026-07-18,2026-07-18,75,VST-NEEDS_REVIEW,ValueWeave Data Collection Engine (AI-assisted) — PENDING human Data Steward sign-off,1.0.0-draft,vw_data_collection_engine,2026-07-18T17:06:27.604709Z,2026-07-18T17:06:27.604709Z,TRUE
