relationship_id,from_entity,relationship_type,to_entity,confidence,provenance_package,provenance_dataset,provenance_row_id,derived_at,notes
vwr:000146,vw:crop:onion,PART_OF,vw:industry:agriculture-vegetables,76,Package005_Agriculture,crops.csv,crop-025,2026-08-28,
vwr:000147,vw:crop:brinjal,PART_OF,vw:industry:agriculture-vegetables,73,Package005_Agriculture,crops.csv,crop-026,2026-08-28,
vwr:000148,vw:crop:okra-lady-finger,PART_OF,vw:industry:agriculture-vegetables,73,Package005_Agriculture,crops.csv,crop-027,2026-08-28,
vwr:000149,vw:crop:cabbage,PART_OF,vw:industry:agriculture-vegetables,73,Package005_Agriculture,crops.csv,crop-028,2026-08-28,
vwr:000150,vw:crop:mango,PART_OF,vw:industry:agriculture-fruits,77,Package005_Agriculture,crops.csv,crop-029,2026-08-28,
vwr:000151,vw:crop:banana,PART_OF,vw:industry:agriculture-fruits,76,Package005_Agriculture,crops.csv,crop-030,2026-08-28,
vwr:000152,vw:crop:citrus-sweet-orange,PART_OF,vw:industry:agriculture-fruits,75,Package005_Agriculture,crops.csv,crop-031,2026-08-28,
vwr:000153,vw:crop:grapes,PART_OF,vw:industry:agriculture-fruits,75,Package005_Agriculture,crops.csv,crop-032,2026-08-28,
vwr:000154,vw:crop:guava,PART_OF,vw:industry:agriculture-fruits,73,Package005_Agriculture,crops.csv,crop-033,2026-08-28,
vwr:000155,vw:crop:pomegranate,PART_OF,vw:industry:agriculture-fruits,73,Package005_Agriculture,crops.csv,crop-034,2026-08-28,
vwr:000156,vw:crop:turmeric,PART_OF,vw:industry:agriculture-spices,77,Package005_Agriculture,crops.csv,crop-035,2026-08-28,
vwr:000157,vw:crop:chilli,PART_OF,vw:industry:agriculture-spices,77,Package005_Agriculture,crops.csv,crop-036,2026-08-28,
vwr:000158,vw:crop:black-pepper,PART_OF,vw:industry:agriculture-spices,74,Package005_Agriculture,crops.csv,crop-037,2026-08-28,
vwr:000159,vw:crop:cardamom,PART_OF,vw:industry:agriculture-spices,72,Package005_Agriculture,crops.csv,crop-038,2026-08-28,
vwr:000160,vw:crop:coriander,PART_OF,vw:industry:agriculture-spices,73,Package005_Agriculture,crops.csv,crop-039,2026-08-28,
vwr:000161,vw:crop:cumin,PART_OF,vw:industry:agriculture-spices,73,Package005_Agriculture,crops.csv,crop-040,2026-08-28,
vwr:000162,vw:crop:ginger,PART_OF,vw:industry:agriculture-spices,73,Package005_Agriculture,crops.csv,crop-041,2026-08-28,
vwr:000163,vw:crop:ashwagandha,PART_OF,vw:industry:agriculture-medicinal-plants,70,Package005_Agriculture,crops.csv,crop-042,2026-08-28,
vwr:000164,vw:crop:tulsi-holy-basil,PART_OF,vw:industry:agriculture-medicinal-plants,66,Package005_Agriculture,crops.csv,crop-043,2026-08-28,
vwr:000165,vw:crop:coconut,PART_OF,vw:industry:agriculture-plantation-crops,74,Package005_Agriculture,crops.csv,crop-044,2026-08-28,
vwr:000166,vw:crop:cashew,PART_OF,vw:industry:agriculture-plantation-crops,73,Package005_Agriculture,crops.csv,crop-045,2026-08-28,
vwr:000167,vw:businessopportunity:small-scale-multi-product-food-processing-unit,PART_OF,vw:industry:manufacturing,55,Package004_Industries,food_agro_processing_micro_enterprises.csv,4610e10b-9613-4bf1-84e8-c384aeb2b28a,2026-08-28,
vwr:000168,vw:businessopportunity:small-scale-flour-atta-milling-unit,PART_OF,vw:industry:manufacturing,73,Package004_Industries,food_agro_processing_micro_enterprises.csv,c73efe76-0b1f-442f-aa71-3e80151eed23,2026-08-28,
vwr:000169,vw:businessopportunity:turmeric-processing-and-powder-making-unit,PART_OF,vw:industry:manufacturing,66,Package004_Industries,food_agro_processing_micro_enterprises.csv,78a4f890-744c-4711-8e00-820942e61569,2026-08-28,
vwr:000170,vw:businessopportunity:chilli-processing-grading-and-powder-making-unit,PART_OF,vw:industry:manufacturing,66,Package004_Industries,food_agro_processing_micro_enterprises.csv,d5040e06-e388-4614-965b-0db927afb97d,2026-08-28,
vwr:000171,vw:businessopportunity:masala-powder-manufacturing-unit-small-scale,PART_OF,vw:industry:manufacturing,83,Package004_Industries,food_agro_processing_micro_enterprises.csv,d6969e3f-af59-44f5-b9a3-9e269e45ee4b,2026-08-28,
vwr:000172,vw:businessopportunity:masala-powder-manufacturing-unit-medium-scale,PART_OF,vw:industry:manufacturing,83,Package004_Industries,food_agro_processing_micro_enterprises.csv,529d22fa-138a-4f27-8ecd-e0b390afdadc,2026-08-28,
vwr:000173,vw:businessopportunity:andhra-style-pickle-avakaya-mixed-making-unit,PART_OF,vw:industry:manufacturing,60,Package004_Industries,food_agro_processing_micro_enterprises.csv,75948a86-563f-424d-9fc8-5397d359a42f,2026-08-28,
vwr:000174,vw:businessopportunity:general-telangana-style-pickle-making-unit,PART_OF,vw:industry:manufacturing,56,Package004_Industries,food_agro_processing_micro_enterprises.csv,cfa4dd2a-5280-453b-9517-dab3c610d04b,2026-08-28,
vwr:000175,vw:businessopportunity:cold-pressed-groundnut-sesame-oil-kachi-ghani-unit,PART_OF,vw:industry:manufacturing,80,Package004_Industries,food_agro_processing_micro_enterprises.csv,5655ea20-8695-4016-9fa6-1bce946c65be,2026-08-28,
vwr:000176,vw:businessopportunity:cold-pressed-coconut-oil-unit,PART_OF,vw:industry:manufacturing,58,Package004_Industries,food_agro_processing_micro_enterprises.csv,af9fe48b-21b8-49ec-a5c7-d86dd6f499d6,2026-08-28,
vwr:000177,vw:businessopportunity:small-scale-millet-processing-unit,PART_OF,vw:industry:manufacturing,73,Package004_Industries,food_agro_processing_micro_enterprises.csv,f9e0a76d-4cae-4d96-8a05-dd2ba5414372,2026-08-28,
vwr:000178,vw:businessopportunity:fpo-level-primary-millet-processing-unit,PART_OF,vw:industry:manufacturing,56,Package004_Industries,food_agro_processing_micro_enterprises.csv,6d9daceb-b051-4770-8fb1-ecbbcfd70602,2026-08-28,
vwr:000179,vw:businessopportunity:agricultural-seed-cleaning-grading-and-processing-unit,PART_OF,vw:industry:agriculture-and-allied,56,Package004_Industries,food_agro_processing_micro_enterprises.csv,80ee6c10-ca4f-4c74-8e29-4068c476b3f7,2026-08-28,
vwr:000180,vw:businessopportunity:plumbing-services,PART_OF,vw:industry:construction-and-skilled-trades,74,Package004_Industries,construction_skilled_trade_services.csv,7b65d13e-2c52-4e43-9735-4423596e5562,2026-08-28,
vwr:000181,vw:businessopportunity:electrical-services-domestic-wiring-and-wireman-work,PART_OF,vw:industry:construction-and-skilled-trades,82,Package004_Industries,construction_skilled_trade_services.csv,f85afee5-671d-4628-8c6b-d64aad7ab166,2026-08-28,
vwr:000182,vw:businessopportunity:electrical-contracting-licensed-supervisor-contractor,PART_OF,vw:industry:construction-and-skilled-trades,79,Package004_Industries,construction_skilled_trade_services.csv,105647eb-2df0-42a7-980b-4bd9639d262d,2026-08-28,
vwr:000183,vw:businessopportunity:welding-and-metal-fabrication,PART_OF,vw:industry:construction-and-skilled-trades,74,Package004_Industries,construction_skilled_trade_services.csv,7d86d50a-9e93-488e-bf9b-c7e2ce6e480e,2026-08-28,
vwr:000184,vw:businessopportunity:carpentry,PART_OF,vw:industry:construction-and-skilled-trades,85,Package004_Industries,construction_skilled_trade_services.csv,56074354-4510-49b1-9b42-0e9d35af37e6,2026-08-28,
vwr:000185,vw:businessopportunity:painting-services,PART_OF,vw:industry:construction-and-skilled-trades,76,Package004_Industries,construction_skilled_trade_services.csv,ea964574-8321-4564-8c20-048aa05f9e33,2026-08-28,
vwr:000186,vw:businessopportunity:aluminium-fabrication,PART_OF,vw:industry:construction-and-skilled-trades,66,Package004_Industries,construction_skilled_trade_services.csv,f786fdea-5a59-4c5d-a22f-048cac45ab51,2026-08-28,
vwr:000187,vw:businessopportunity:borewell-drilling-services,PART_OF,vw:industry:construction-and-skilled-trades,70,Package004_Industries,construction_skilled_trade_services.csv,0d0899a4-bf4a-4f4b-a099-9ca1d94abfd7,2026-08-28,
vwr:000188,vw:businessopportunity:submersible-pump-installation-and-repair,PART_OF,vw:industry:construction-and-skilled-trades,64,Package004_Industries,construction_skilled_trade_services.csv,51d5d291-546f-4873-bd38-85215c0ab7bf,2026-08-28,
vwr:000189,vw:businessopportunity:tiles-fixing-tile-mason,PART_OF,vw:industry:construction-and-skilled-trades,78,Package004_Industries,construction_skilled_trade_services.csv,7fed9ccb-fec1-4d67-b4f9-f4f467dc60aa,2026-08-28,
vwr:000190,vw:businessopportunity:pop-works-false-ceiling-installation,PART_OF,vw:industry:construction-and-skilled-trades,78,Package004_Industries,construction_skilled_trade_services.csv,31eb58fe-0354-48af-b831-0f420faba84c,2026-08-28,
vwr:000191,vw:businessopportunity:freelance-software-it-services-consultant,PART_OF,vw:industry:technology,82,Package004_Industries,digital_technology_livelihoods.csv,DTL001,2026-08-28,
vwr:000192,vw:businessopportunity:small-it-services-firm-software-development-startup,PART_OF,vw:industry:technology,82,Package004_Industries,digital_technology_livelihoods.csv,DTL002,2026-08-28,
vwr:000193,vw:businessopportunity:freelance-web-development,PART_OF,vw:industry:technology,79,Package004_Industries,digital_technology_livelihoods.csv,DTL003,2026-08-28,
vwr:000194,vw:businessopportunity:web-development-agency-small-firm,PART_OF,vw:industry:technology,77,Package004_Industries,digital_technology_livelihoods.csv,DTL004,2026-08-28,
vwr:000195,vw:businessopportunity:mobile-app-development,PART_OF,vw:industry:technology,78,Package004_Industries,digital_technology_livelihoods.csv,DTL005,2026-08-28,
vwr:000196,vw:businessopportunity:digital-marketing-agency,PART_OF,vw:industry:technology,73,Package004_Industries,digital_technology_livelihoods.csv,DTL006,2026-08-28,
vwr:000197,vw:businessopportunity:social-media-management,PART_OF,vw:industry:technology,70,Package004_Industries,digital_technology_livelihoods.csv,DTL007,2026-08-28,
vwr:000198,vw:businessopportunity:seo-and-content-marketing-consulting,PART_OF,vw:industry:technology,71,Package004_Industries,digital_technology_livelihoods.csv,DTL008,2026-08-28,
vwr:000199,vw:businessopportunity:cloud-services-consulting,PART_OF,vw:industry:technology,79,Package004_Industries,digital_technology_livelihoods.csv,DTL009,2026-08-28,
vwr:000200,vw:businessopportunity:cybersecurity-consulting,PART_OF,vw:industry:technology,78,Package004_Industries,digital_technology_livelihoods.csv,DTL010,2026-08-28,
vwr:000201,vw:businessopportunity:data-analytics-services,PART_OF,vw:industry:technology,80,Package004_Industries,digital_technology_livelihoods.csv,DTL011,2026-08-28,
vwr:000202,vw:businessopportunity:rural-it-enabled-service-center-bpo-kpo-operator,PART_OF,vw:industry:technology,74,Package004_Industries,digital_technology_livelihoods.csv,DTL012,2026-08-28,
vwr:000203,vw:businessopportunity:instagram-shopping-whatsapp-business-meesho-flipkart-amazon-seller-social-and-ma,PART_OF,vw:industry:retail-and-local-commerce,85,Package004_Industries,china_inspired_adapted_opportunities.csv,1eaf952f-71e4-4e54-94d9-3ca729f7a52d,2026-08-28,
vwr:000204,vw:businessopportunity:instagram-live-selling-youtube-live-shopping-meesho-live,PART_OF,vw:industry:retail-and-local-commerce,76,Package004_Industries,china_inspired_adapted_opportunities.csv,2b0b183c-e92b-4e14-8d73-408742f351d7,2026-08-28,
vwr:000205,vw:businessopportunity:bridal-wear-and-traditional-telugu-dress-rental,PART_OF,vw:industry:local-entrepreneurship-fashion-and-apparel,76,Package004_Industries,china_inspired_adapted_opportunities.csv,f5e9e95b-143f-4f40-b2fd-5c552fd5f3ec,2026-08-28,
vwr:000206,vw:businessopportunity:whatsapp-business-automation-digital-catalog-and-storefront-apps,PART_OF,vw:industry:local-entrepreneurship-digital-services,74,Package004_Industries,china_inspired_adapted_opportunities.csv,d660ac4c-7f3f-4ee2-ac5e-86c5fc2471ca,2026-08-28,
vwr:000207,vw:businessopportunity:farmer-producer-organisations-fpos-enam-ondc-whatsapp-farmer-groups,PART_OF,vw:industry:agriculture-and-allied-livelihoods,81,Package004_Industries,china_inspired_adapted_opportunities.csv,7f96f2b0-a0d7-4a4e-9682-53c91488e3ad,2026-08-28,
vwr:000208,vw:businessopportunity:telangana-homestays-andhra-pradesh-heritage-and-coastal-homestays,PART_OF,vw:industry:tourism-and-hospitality,85,Package004_Industries,china_inspired_adapted_opportunities.csv,af872c6c-dfb4-423a-aaaf-b7cb1f0e6226,2026-08-28,
vwr:000209,vw:businessopportunity:whatsapp-group-buying-bulk-order-community-groups,PART_OF,vw:industry:retail-and-local-commerce,63,Package004_Industries,china_inspired_adapted_opportunities.csv,4330a7dd-3234-4877-b7b5-da2ffc7e95dc,2026-08-28,
vwr:000210,vw:businessopportunity:instagram-youtube-creator-commerce-and-affiliate-selling,PART_OF,vw:industry:retail-and-local-commerce-creator-economy,70,Package004_Industries,china_inspired_adapted_opportunities.csv,234b7d54-41a3-483f-8caa-b8d4eba619cc,2026-08-28,
vwr:000211,vw:businessopportunity:common-service-centres-csc-one-district-one-product-odop-rural-digital-commerce-,PART_OF,vw:industry:local-entrepreneurship-rural-digital-commerce,67,Package004_Industries,china_inspired_adapted_opportunities.csv,3ffa08ad-30ed-460a-85d2-c199d15bc511,2026-08-28,
vwr:000212,vw:msme:rice-milling-unit,REQUIRES_SKILL,vw:skill:food-processing-and-preservation,71,Package008_MSME,skill_mapping.csv,kmap-001,2026-08-28,Essential
vwr:000213,vw:msme:dal-milling-unit,REQUIRES_SKILL,vw:skill:food-processing-and-preservation,71,Package008_MSME,skill_mapping.csv,kmap-002,2026-08-28,Essential
vwr:000214,vw:msme:cold-pressed-oil-unit,REQUIRES_SKILL,vw:skill:food-processing-and-preservation,71,Package008_MSME,skill_mapping.csv,kmap-003,2026-08-28,Essential
vwr:000215,vw:msme:spice-grinding-and-packing-unit,REQUIRES_SKILL,vw:skill:food-processing-and-preservation,71,Package008_MSME,skill_mapping.csv,kmap-004,2026-08-28,Essential
vwr:000216,vw:msme:millet-processing-unit,REQUIRES_SKILL,vw:skill:food-processing-and-preservation,69,Package008_MSME,skill_mapping.csv,kmap-005,2026-08-28,Essential
vwr:000217,vw:msme:fruit-pulp-and-beverage-unit,REQUIRES_SKILL,vw:skill:food-processing-and-preservation,68,Package008_MSME,skill_mapping.csv,kmap-006,2026-08-28,Essential
vwr:000218,vw:msme:cloud-kitchen,REQUIRES_SKILL,vw:skill:food-service-and-culinary-arts,68,Package008_MSME,skill_mapping.csv,kmap-007,2026-08-28,Essential
vwr:000219,vw:msme:cnc-machining-job-shop,REQUIRES_SKILL,vw:skill:cnc-machine-operator,72,Package008_MSME,skill_mapping.csv,kmap-008,2026-08-28,Essential
vwr:000220,vw:msme:cnc-machining-job-shop,REQUIRES_SKILL,vw:skill:cad-cam-design,70,Package008_MSME,skill_mapping.csv,kmap-009,2026-08-28,Essential
vwr:000221,vw:msme:sheet-metal-fabrication-unit,REQUIRES_SKILL,vw:skill:welding-mig-tig-arc,72,Package008_MSME,skill_mapping.csv,kmap-010,2026-08-28,Essential
vwr:000222,vw:msme:tool-and-die-making-unit,REQUIRES_SKILL,vw:skill:cad-cam-design,69,Package008_MSME,skill_mapping.csv,kmap-011,2026-08-28,Essential
vwr:000223,vw:msme:tool-and-die-making-unit,REQUIRES_SKILL,vw:skill:cnc-machine-operator,69,Package008_MSME,skill_mapping.csv,kmap-012,2026-08-28,Essential
vwr:000224,vw:msme:industrial-automation-integration,REQUIRES_SKILL,vw:skill:plc-programming-and-control-systems,68,Package008_MSME,skill_mapping.csv,kmap-013,2026-08-28,Essential
vwr:000225,vw:msme:industrial-automation-integration,REQUIRES_SKILL,vw:skill:industrial-robotics,64,Package008_MSME,skill_mapping.csv,kmap-014,2026-08-28,Useful
vwr:000226,vw:msme:electrical-panel-manufacturing,REQUIRES_SKILL,vw:skill:industrial-electrician,70,Package008_MSME,skill_mapping.csv,kmap-015,2026-08-28,Essential
vwr:000227,vw:msme:custom-software-development-firm,REQUIRES_SKILL,vw:skill:full-stack-web-development,72,Package008_MSME,skill_mapping.csv,kmap-016,2026-08-28,Essential
vwr:000228,vw:msme:custom-software-development-firm,REQUIRES_SKILL,vw:skill:python-programming,72,Package008_MSME,skill_mapping.csv,kmap-017,2026-08-28,Essential
vwr:000229,vw:msme:custom-software-development-firm,REQUIRES_SKILL,vw:skill:database-administration-sql-nosql,68,Package008_MSME,skill_mapping.csv,kmap-018,2026-08-28,Useful
vwr:000230,vw:msme:saas-product-startup,REQUIRES_SKILL,vw:skill:full-stack-web-development,70,Package008_MSME,skill_mapping.csv,kmap-019,2026-08-28,Essential
vwr:000231,vw:msme:saas-product-startup,REQUIRES_SKILL,vw:skill:aws-azure-cloud-administration,68,Package008_MSME,skill_mapping.csv,kmap-020,2026-08-28,Essential
vwr:000232,vw:msme:ai-solutions-and-consulting,REQUIRES_SKILL,vw:skill:machine-learning-engineer,66,Package008_MSME,skill_mapping.csv,kmap-021,2026-08-28,Essential
vwr:000233,vw:msme:ai-solutions-and-consulting,REQUIRES_SKILL,vw:skill:data-scientist,66,Package008_MSME,skill_mapping.csv,kmap-022,2026-08-28,Essential
vwr:000234,vw:msme:ai-solutions-and-consulting,REQUIRES_SKILL,vw:skill:python-programming,68,Package008_MSME,skill_mapping.csv,kmap-023,2026-08-28,Essential
vwr:000235,vw:msme:digital-marketing-agency,REQUIRES_SKILL,vw:skill:video-editing-and-content-creation,67,Package008_MSME,skill_mapping.csv,kmap-024,2026-08-28,Essential
vwr:000236,vw:msme:it-hardware-and-network-services,REQUIRES_SKILL,vw:skill:electronics-repair-and-maintenance,68,Package008_MSME,skill_mapping.csv,kmap-025,2026-08-28,Essential
vwr:000237,vw:msme:it-hardware-and-network-services,REQUIRES_SKILL,vw:skill:aws-azure-cloud-administration,65,Package008_MSME,skill_mapping.csv,kmap-026,2026-08-28,Useful
vwr:000238,vw:msme:solar-rooftop-epc-contractor,REQUIRES_SKILL,vw:skill:solar-panel-installation-and-maintenance,70,Package008_MSME,skill_mapping.csv,kmap-028,2026-08-28,Essential
vwr:000239,vw:msme:solar-rooftop-epc-contractor,REQUIRES_SKILL,vw:skill:electrician-domestic-wiring,69,Package008_MSME,skill_mapping.csv,kmap-029,2026-08-28,Essential
vwr:000240,vw:msme:solar-panel-assembly-unit,REQUIRES_SKILL,vw:skill:pcb-assembly-and-soldering,63,Package008_MSME,skill_mapping.csv,kmap-030,2026-08-28,Essential
vwr:000241,vw:msme:ev-charging-station-operator,REQUIRES_SKILL,vw:skill:industrial-electrician,64,Package008_MSME,skill_mapping.csv,kmap-031,2026-08-28,Essential
vwr:000242,vw:msme:ev-two-wheeler-service-centre,REQUIRES_SKILL,vw:skill:ev-technician,66,Package008_MSME,skill_mapping.csv,kmap-032,2026-08-28,Essential
vwr:000243,vw:msme:ev-two-wheeler-service-centre,REQUIRES_SKILL,vw:skill:two-wheeler-mechanic,66,Package008_MSME,skill_mapping.csv,kmap-033,2026-08-28,Essential
vwr:000244,vw:msme:garment-manufacturing-unit,REQUIRES_SKILL,vw:skill:garment-manufacturing-stitching,72,Package008_MSME,skill_mapping.csv,kmap-034,2026-08-28,Essential
vwr:000245,vw:msme:technical-textiles-unit,REQUIRES_SKILL,vw:skill:garment-manufacturing-stitching,62,Package008_MSME,skill_mapping.csv,kmap-035,2026-08-28,Useful
vwr:000246,vw:msme:cold-storage-facility,REQUIRES_SKILL,vw:skill:warehouse-management,68,Package008_MSME,skill_mapping.csv,kmap-036,2026-08-28,Essential
vwr:000247,vw:msme:warehouse-and-distribution-centre,REQUIRES_SKILL,vw:skill:warehouse-management,70,Package008_MSME,skill_mapping.csv,kmap-037,2026-08-28,Essential
vwr:000248,vw:msme:warehouse-and-distribution-centre,REQUIRES_SKILL,vw:skill:supply-chain-logistics,69,Package008_MSME,skill_mapping.csv,kmap-038,2026-08-28,Essential
vwr:000249,vw:msme:last-mile-delivery-fleet-operator,REQUIRES_SKILL,vw:skill:supply-chain-logistics,67,Package008_MSME,skill_mapping.csv,kmap-039,2026-08-28,Essential
vwr:000250,vw:msme:bio-fertiliser-and-vermicompost-unit,REQUIRES_SKILL,vw:skill:organic-farming,68,Package008_MSME,skill_mapping.csv,kmap-040,2026-08-28,Essential
vwr:000251,vw:msme:diagnostic-laboratory,REQUIRES_SKILL,vw:skill:nursing-assistant-multipurpose-health-worker,65,Package008_MSME,skill_mapping.csv,kmap-041,2026-08-28,Essential
vwr:000252,vw:msme:medical-devices-assembly-unit,REQUIRES_SKILL,vw:skill:pcb-assembly-and-soldering,61,Package008_MSME,skill_mapping.csv,kmap-042,2026-08-28,Essential
vwr:000253,vw:msme:drone-services-enterprise,REQUIRES_SKILL,vw:skill:drone-piloting-and-operations,68,Package008_MSME,skill_mapping.csv,kmap-044,2026-08-28,Essential
vwr:000254,vw:msme:drone-services-enterprise,REQUIRES_SKILL,vw:skill:precision-agriculture-and-iot,64,Package008_MSME,skill_mapping.csv,kmap-045,2026-08-28,Useful
vwr:000255,vw:msme:e-waste-dismantling-and-recovery,REQUIRES_SKILL,vw:skill:electronics-repair-and-maintenance,62,Package008_MSME,skill_mapping.csv,kmap-050,2026-08-28,Useful
vwr:000256,vw:msme:homestay-and-rural-tourism-enterprise,REQUIRES_SKILL,vw:skill:hotel-management-and-front-office,66,Package008_MSME,skill_mapping.csv,kmap-052,2026-08-28,Essential
vwr:000257,vw:msme:3d-printing-and-prototyping-service,REQUIRES_SKILL,vw:skill:cad-cam-design,63,Package008_MSME,skill_mapping.csv,kmap-053,2026-08-28,Essential
vwr:000258,vw:industry:technology-it-services,REQUIRES_SKILL,vw:skill:python-programming,68,Package006_Skills_and_Training,industry_skill_mapping.csv,3358049b-9c62-4a11-89c6-66ef30e767a3,2026-08-28,High
vwr:000259,vw:industry:technology-it-services,REQUIRES_SKILL,vw:skill:full-stack-web-development,68,Package006_Skills_and_Training,industry_skill_mapping.csv,546f7f3d-5bcd-45e0-97c2-e55b18a87b25,2026-08-28,High
vwr:000260,vw:industry:technology-it-services,REQUIRES_SKILL,vw:skill:database-administration-sql-nosql,68,Package006_Skills_and_Training,industry_skill_mapping.csv,d23a86c6-ac45-424b-99d5-4fa275e4b93f,2026-08-28,High
vwr:000261,vw:industry:technology-it-services,REQUIRES_SKILL,vw:skill:ethical-hacking-and-penetration-testing,68,Package006_Skills_and_Training,industry_skill_mapping.csv,f5edb314-6c94-46aa-8fec-a9b3a4090354,2026-08-28,High
vwr:000262,vw:industry:finance-and-banking,REQUIRES_SKILL,vw:skill:data-scientist,68,Package006_Skills_and_Training,industry_skill_mapping.csv,f5a50c18-9fe1-4c74-bc88-0522210c7ec0,2026-08-28,High
vwr:000263,vw:industry:finance-and-banking,REQUIRES_SKILL,vw:skill:machine-learning-engineer,68,Package006_Skills_and_Training,industry_skill_mapping.csv,67fd6b46-b1d2-4c18-9d40-425f0e3c75ac,2026-08-28,Medium
vwr:000264,vw:industry:manufacturing-automotive,REQUIRES_SKILL,vw:skill:cnc-machine-operator,68,Package006_Skills_and_Training,industry_skill_mapping.csv,97a05d54-f8ff-4a41-a500-1accbeff5630,2026-08-28,High
vwr:000265,vw:industry:manufacturing-automotive,REQUIRES_SKILL,vw:skill:cad-cam-design,68,Package006_Skills_and_Training,industry_skill_mapping.csv,6d4eb6f2-bc5f-4588-90c6-e7657b398598,2026-08-28,High
vwr:000266,vw:industry:manufacturing-automotive,REQUIRES_SKILL,vw:skill:industrial-robotics,68,Package006_Skills_and_Training,industry_skill_mapping.csv,403522db-d6a5-4f58-828f-104f3b5f7e4b,2026-08-28,High
vwr:000267,vw:industry:manufacturing-automotive,REQUIRES_SKILL,vw:skill:welding-mig-tig-arc,68,Package006_Skills_and_Training,industry_skill_mapping.csv,820da09f-a4a3-448c-9382-21ddb8d7c067,2026-08-28,Medium
vwr:000268,vw:industry:manufacturing-general,REQUIRES_SKILL,vw:skill:lathe-operation,68,Package006_Skills_and_Training,industry_skill_mapping.csv,f77c71ef-acac-48cc-9536-b9d54eaa31ea,2026-08-28,High
vwr:000269,vw:industry:manufacturing-general,REQUIRES_SKILL,vw:skill:plc-programming-and-control-systems,68,Package006_Skills_and_Training,industry_skill_mapping.csv,b5a486b2-6b00-4b2e-be2c-1f3451f56a3d,2026-08-28,High
vwr:000270,vw:industry:manufacturing-electronics,REQUIRES_SKILL,vw:skill:pcb-assembly-and-soldering,68,Package006_Skills_and_Training,industry_skill_mapping.csv,480f5f43-86ae-42e8-86ea-d39d50d083a6,2026-08-28,High
vwr:000271,vw:industry:manufacturing-electronics,REQUIRES_SKILL,vw:skill:microcontroller-programming,68,Package006_Skills_and_Training,industry_skill_mapping.csv,b98f1c17-e24e-4535-9a8a-5d67cd70c7f2,2026-08-28,Medium
vwr:000272,vw:industry:construction-and-real-estate,REQUIRES_SKILL,vw:skill:electrician-domestic-wiring,68,Package006_Skills_and_Training,industry_skill_mapping.csv,72f0988e-2c7d-446a-9101-a0bf1a22c2de,2026-08-28,High
vwr:000273,vw:industry:construction-and-real-estate,REQUIRES_SKILL,vw:skill:plumbing,68,Package006_Skills_and_Training,industry_skill_mapping.csv,28449fdc-cf03-43ca-8e9c-41ec37167434,2026-08-28,High
vwr:000274,vw:industry:construction-and-real-estate,REQUIRES_SKILL,vw:skill:carpentry,68,Package006_Skills_and_Training,industry_skill_mapping.csv,af0a8bdd-b6e4-4488-840b-9e80f78c2b7b,2026-08-28,High
vwr:000275,vw:industry:construction-and-real-estate,REQUIRES_SKILL,vw:skill:masonry-and-brickwork,68,Package006_Skills_and_Training,industry_skill_mapping.csv,347a2082-4bc5-41b6-89b8-d02e2537ef37,2026-08-28,High
vwr:000276,vw:industry:power-and-utilities,REQUIRES_SKILL,vw:skill:industrial-electrician,68,Package006_Skills_and_Training,industry_skill_mapping.csv,d2423966-8e10-4625-b307-d2a52d87906e,2026-08-28,High
vwr:000277,vw:industry:power-and-utilities,REQUIRES_SKILL,vw:skill:power-distribution-technician,68,Package006_Skills_and_Training,industry_skill_mapping.csv,0a365942-7447-4dfb-97b2-79acb14907c4,2026-08-28,High
vwr:000278,vw:industry:power-and-utilities,REQUIRES_SKILL,vw:skill:solar-panel-installation-and-maintenance,68,Package006_Skills_and_Training,industry_skill_mapping.csv,723a9b61-8d20-4723-9679-ae5fb851373d,2026-08-28,Medium
vwr:000279,vw:industry:agriculture-and-agro-processing,REQUIRES_SKILL,vw:skill:modern-farming-techniques,68,Package006_Skills_and_Training,industry_skill_mapping.csv,ac7e8bb7-d640-461b-9280-5caf679ccca9,2026-08-28,Medium
vwr:000280,vw:industry:agriculture-and-agro-processing,REQUIRES_SKILL,vw:skill:precision-agriculture-and-iot,68,Package006_Skills_and_Training,industry_skill_mapping.csv,47cecf6d-766d-479a-8bfd-b8c605551aff,2026-08-28,Medium
vwr:000281,vw:industry:food-and-beverage-manufacturing,REQUIRES_SKILL,vw:skill:food-processing-and-preservation,68,Package006_Skills_and_Training,industry_skill_mapping.csv,16f28daa-ccea-4a05-b5ab-94065972db61,2026-08-28,High
vwr:000282,vw:industry:food-and-beverage-manufacturing,REQUIRES_SKILL,vw:skill:bakery-production,68,Package006_Skills_and_Training,industry_skill_mapping.csv,f080824b-84db-4ee3-a659-75af149d8dc2,2026-08-28,Medium
vwr:000283,vw:industry:automotive-repair-and-services,REQUIRES_SKILL,vw:skill:automobile-mechanic-diesel-petrol,68,Package006_Skills_and_Training,industry_skill_mapping.csv,99f185fa-aeaa-4fe7-bf11-ae2837ddb6b4,2026-08-28,High
vwr:000284,vw:industry:automotive-repair-and-services,REQUIRES_SKILL,vw:skill:two-wheeler-mechanic,68,Package006_Skills_and_Training,industry_skill_mapping.csv,757d6a7c-66ab-4c66-b106-1df922a6a3ef,2026-08-28,High
vwr:000285,vw:industry:automotive-repair-and-services,REQUIRES_SKILL,vw:skill:ev-technician,68,Package006_Skills_and_Training,industry_skill_mapping.csv,2d544088-3d06-42ea-962c-12a193cc9734,2026-08-28,Medium
